Circuit,Strategy,MeanZScore
Spa-Francorchamps,[27],0.0011234967969357967
Spa-Francorchamps,[11],0.001542522106319666
Spa-Francorchamps,[28],0.0022417178843170404
Spa-Francorchamps,[10],0.0026698599103838205
Spa-Francorchamps,[9],0.003087829565629363
Spa-Francorchamps,[29],0.003344978904351592
Spa-Francorchamps,[30],0.005031412933021784
Spa-Francorchamps,[31],0.00639109592884779
Spa-Francorchamps,[32],0.008051750250160694
Spa-Francorchamps,[33],0.009122908115386963
Spa-Francorchamps,[34],0.010191298089921474
Spa-Francorchamps,[35],0.012212688103318214
Spa-Francorchamps,"[15, 23]",0.04541890695691109
Spa-Francorchamps,"[14, 23]",0.04615604504942894
Spa-Francorchamps,"[16, 24]",0.04631955549120903
Spa-Francorchamps,"[14, 22]",0.046419668942689896
Spa-Francorchamps,"[15, 24]",0.04668287932872772
Spa-Francorchamps,"[13, 22]",0.04704183712601662
Spa-Francorchamps,"[13, 23]",0.04731321707367897
Spa-Francorchamps,"[12, 22]",0.04801466315984726
Spa-Francorchamps,"[14, 24]",0.04801981523633003
Spa-Francorchamps,"[12, 23]",0.04837712273001671
Spa-Francorchamps,"[16, 25]",0.04841664060950279
Spa-Francorchamps,"[11, 22]",0.04860914871096611
Spa-Francorchamps,"[13, 21]",0.04892265796661377
Spa-Francorchamps,"[11, 23]",0.04903416335582733
Spa-Francorchamps,"[10, 22]",0.0492517352104187
Spa-Francorchamps,"[15, 25]",0.0492599718272686
Spa-Francorchamps,"[13, 24]",0.04930249601602554
Spa-Francorchamps,"[9, 22]",0.04936301335692406
Spa-Francorchamps,"[12, 21]",0.049372781068086624
Spa-Francorchamps,"[16, 26]",0.04956469684839249
Spa-Francorchamps,"[10, 23]",0.04986833408474922
Spa-Francorchamps,"[11, 21]",0.0498814694583416
Spa-Francorchamps,"[11, 20]",0.050041016191244125
Spa-Francorchamps,"[9, 23]",0.0500502809882164
Spa-Francorchamps,"[12, 20]",0.050055015832185745
Spa-Francorchamps,"[12, 24]",0.050436850637197495
Spa-Francorchamps,"[9, 21]",0.05044035613536835
Spa-Francorchamps,"[9, 20]",0.050451550632715225
Spa-Francorchamps,"[10, 21]",0.05046148598194122
Spa-Francorchamps,"[16, 27]",0.05046415328979492
Spa-Francorchamps,"[15, 26]",0.05046779289841652
Spa-Francorchamps,"[10, 20]",0.05053524672985077
Spa-Francorchamps,"[14, 25]",0.05070745572447777
Spa-Francorchamps,"[16, 28]",0.05113426223397255
Spa-Francorchamps,"[17, 25]",0.05121028050780296
Spa-Francorchamps,"[11, 24]",0.05129409208893776
Spa-Francorchamps,"[15, 27]",0.05141225829720497
Spa-Francorchamps,"[17, 26]",0.051443446427583694
Spa-Francorchamps,"[8, 22]",0.05157356336712837
Spa-Francorchamps,"[9, 19]",0.05162493884563446
Spa-Francorchamps,"[16, 29]",0.05174229294061661
Spa-Francorchamps,"[10, 19]",0.051794376224279404
Spa-Francorchamps,"[11, 19]",0.05182290077209473
Spa-Francorchamps,"[9, 18]",0.05196242034435272
Spa-Francorchamps,"[14, 26]",0.05198569595813751
Spa-Francorchamps,"[13, 25]",0.05206058919429779
Spa-Francorchamps,"[10, 24]",0.05216698721051216
Spa-Francorchamps,"[15, 28]",0.05217789486050606
Spa-Francorchamps,"[8, 23]",0.05226987972855568
Spa-Francorchamps,"[17, 27]",0.05227843299508095
Spa-Francorchamps,"[9, 24]",0.052357982844114304
Spa-Francorchamps,"[8, 20]",0.05246669426560402
Spa-Francorchamps,"[8, 21]",0.052580270916223526
Spa-Francorchamps,"[10, 18]",0.0526258610188961
Spa-Francorchamps,"[18, 27]",0.052763961255550385
Spa-Francorchamps,"[18, 26]",0.052806202322244644
Spa-Francorchamps,"[15, 29]",0.05293948948383331
Spa-Francorchamps,"[17, 28]",0.05298371613025665
Spa-Francorchamps,"[16, 30]",0.05308707058429718
Spa-Francorchamps,"[14, 27]",0.05313033238053322
Spa-Francorchamps,"[9, 17]",0.053214702755212784
Spa-Francorchamps,"[12, 25]",0.05339512601494789
Spa-Francorchamps,"[18, 28]",0.05340475216507912
Spa-Francorchamps,"[17, 29]",0.05340931564569473
Spa-Francorchamps,"[13, 26]",0.05353902652859688
Spa-Francorchamps,"[8, 19]",0.05357750877737999
Spa-Francorchamps,"[8, 18]",0.053829215466976166
Spa-Francorchamps,"[18, 29]",0.053878024220466614
Spa-Francorchamps,"[14, 28]",0.053956303745508194
Spa-Francorchamps,"[16, 31]",0.054165326058864594
Spa-Francorchamps,"[8, 16]",0.05421099811792374
Spa-Francorchamps,"[11, 25]",0.05429111421108246
Spa-Francorchamps,"[19, 28]",0.05434069782495499
Spa-Francorchamps,"[15, 30]",0.054368507117033005
Spa-Francorchamps,"[19, 27]",0.054544080048799515
Spa-Francorchamps,"[8, 24]",0.054577574133872986
Spa-Francorchamps,"[17, 30]",0.054581012576818466
Spa-Francorchamps,"[8, 17]",0.054587505757808685
Spa-Francorchamps,"[13, 27]",0.05471868813037872
Spa-Francorchamps,"[19, 29]",0.054749488830566406
Spa-Francorchamps,"[20, 29]",0.054798755794763565
Spa-Francorchamps,"[14, 29]",0.05480213463306427
Spa-Francorchamps,"[18, 30]",0.05485662445425987
Spa-Francorchamps,"[12, 26]",0.05488448962569237
Spa-Francorchamps,"[10, 25]",0.055173054337501526
Spa-Francorchamps,"[20, 28]",0.0552341602742672
Spa-Francorchamps,"[9, 25]",0.05536402761936188
Spa-Francorchamps,"[15, 31]",0.055490151047706604
Spa-Francorchamps,"[16, 32]",0.05552172660827637
Spa-Francorchamps,"[17, 31]",0.05556322634220123
Spa-Francorchamps,"[13, 28]",0.05558513477444649
Spa-Francorchamps,"[18, 31]",0.055622972548007965
Spa-Francorchamps,"[20, 30]",0.05578472465276718
Spa-Francorchamps,"[19, 30]",0.05579996109008789
Spa-Francorchamps,"[11, 26]",0.05580878257751465
Spa-Francorchamps,"[12, 27]",0.056092455983161926
Spa-Francorchamps,"[14, 30]",0.05625053867697716
Spa-Francorchamps,"[16, 33]",0.05633283033967018
Spa-Francorchamps,"[19, 31]",0.056370947510004044
Spa-Francorchamps,"[20, 31]",0.05640697106719017
Spa-Francorchamps,"[13, 29]",0.05645035579800606
Spa-Francorchamps,"[10, 26]",0.05669073760509491
Spa-Francorchamps,"[18, 32]",0.0568230040371418
Spa-Francorchamps,"[21, 29]",0.05684763565659523
Spa-Francorchamps,"[17, 32]",0.05685931071639061
Spa-Francorchamps,"[15, 32]",0.056890737265348434
Spa-Francorchamps,"[9, 26]",0.05689811706542969
Spa-Francorchamps,"[21, 30]",0.05697784572839737
Spa-Francorchamps,"[12, 28]",0.056978289037942886
Spa-Francorchamps,"[11, 27]",0.057036127895116806
Spa-Francorchamps,"[20, 32]",0.05716177448630333
Spa-Francorchamps,"[16, 34]",0.05716753378510475
Spa-Francorchamps,"[19, 32]",0.057321105152368546
Spa-Francorchamps,"[14, 31]",0.057399626821279526
Spa-Francorchamps,"[20, 33]",0.057450875639915466
Spa-Francorchamps,"[18, 33]",0.057472310960292816
Spa-Francorchamps,"[21, 31]",0.057535577565431595
Spa-Francorchamps,"[22, 31]",0.05754050984978676
Spa-Francorchamps,"[17, 33]",0.057569000869989395
Spa-Francorchamps,"[8, 25]",0.057583652436733246
Spa-Francorchamps,"[15, 33]",0.05772824212908745
Spa-Francorchamps,"[22, 30]",0.057820048183202744
Spa-Francorchamps,"[12, 29]",0.05787095054984093
Spa-Francorchamps,"[19, 33]",0.0578744150698185
Spa-Francorchamps,"[13, 30]",0.05792621150612831
Spa-Francorchamps,"[10, 27]",0.05793450027704239
Spa-Francorchamps,"[11, 28]",0.057949379086494446
Spa-Francorchamps,"[20, 34]",0.05800136178731918
Spa-Francorchamps,"[9, 27]",0.058168280869722366
Spa-Francorchamps,"[18, 34]",0.058179210871458054
Spa-Francorchamps,"[16, 36]",0.05827660858631134
Spa-Francorchamps,"[22, 32]",0.058289822190999985
Spa-Francorchamps,"[21, 32]",0.05831071361899376
Spa-Francorchamps,"[17, 34]",0.05837726965546608
Spa-Francorchamps,"[22, 33]",0.05839059129357338
Spa-Francorchamps,"[21, 33]",0.05839116498827934
Spa-Francorchamps,"[22, 34]",0.058468226343393326
Spa-Francorchamps,"[19, 34]",0.05852095037698746
Spa-Francorchamps,"[15, 34]",0.05857294797897339
Spa-Francorchamps,"[21, 34]",0.058677420020103455
Spa-Francorchamps,"[22, 36]",0.05872464179992676
Spa-Francorchamps,"[20, 36]",0.058774396777153015
Spa-Francorchamps,"[14, 32]",0.05882661044597626
Spa-Francorchamps,"[11, 29]",0.058868467807769775
Spa-Francorchamps,"[10, 28]",0.05887416750192642
Spa-Francorchamps,"[16, 35]",0.058965276926755905
Spa-Francorchamps,"[13, 31]",0.05910169705748558
Spa-Francorchamps,"[9, 28]",0.0591079480946064
Spa-Francorchamps,"[8, 26]",0.05914413556456566
Spa-Francorchamps,"[18, 36]",0.059241846203804016
Spa-Francorchamps,"[21, 36]",0.05929408222436905
Spa-Francorchamps,"[12, 30]",0.059373196214437485
Spa-Francorchamps,"[19, 36]",0.05945577472448349
Spa-Francorchamps,"[17, 36]",0.0594763420522213
Spa-Francorchamps,"[20, 35]",0.059600889682769775
Spa-Francorchamps,"[14, 33]",0.05967414751648903
Spa-Francorchamps,"[22, 35]",0.05970753729343414
Spa-Francorchamps,"[15, 36]",0.059726532548666
Spa-Francorchamps,"[10, 29]",0.05979323014616966
Spa-Francorchamps,"[18, 35]",0.05994053930044174
Spa-Francorchamps,"[9, 29]",0.06002701818943024
Spa-Francorchamps,"[23, 36]",0.06005968898534775
Spa-Francorchamps,"[23, 32]",0.0600706972181797
Spa-Francorchamps,"[23, 31]",0.06008729711174965
Spa-Francorchamps,"[17, 35]",0.06016501039266586
Spa-Francorchamps,"[23, 33]",0.06017818674445152
Spa-Francorchamps,"[19, 35]",0.06018086522817612
Spa-Francorchamps,"[21, 35]",0.06018095090985298
Spa-Francorchamps,"[23, 34]",0.060276154428720474
Spa-Francorchamps,"[11, 30]",0.06037069484591484
Spa-Francorchamps,"[15, 35]",0.060370709747076035
Spa-Francorchamps,"[8, 27]",0.06041427701711655
Spa-Francorchamps,"[14, 34]",0.060518864542245865
Spa-Francorchamps,"[13, 32]",0.06053871288895607
Spa-Francorchamps,"[12, 31]",0.060548700392246246
Spa-Francorchamps,"[10, 30]",0.061295464634895325
Spa-Francorchamps,"[23, 35]",0.06130681931972504
Spa-Francorchamps,"[8, 28]",0.061353959143161774
Spa-Francorchamps,"[13, 33]",0.06138625368475914
Spa-Francorchamps,"[11, 31]",0.0615462027490139
Spa-Francorchamps,"[9, 30]",0.06155268847942352
Spa-Francorchamps,"[14, 36]",0.06186746433377266
Spa-Francorchamps,"[12, 32]",0.061985697597265244
Spa-Francorchamps,"[13, 34]",0.062275469303131104
Spa-Francorchamps,"[8, 29]",0.06229642778635025
Spa-Francorchamps,"[14, 35]",0.062361136078834534
Spa-Francorchamps,"[10, 31]",0.06249438226222992
Spa-Francorchamps,"[12, 33]",0.06287773698568344
Spa-Francorchamps,"[9, 31]",0.06288374215364456
Spa-Francorchamps,"[11, 32]",0.06302771717309952
Spa-Francorchamps,"[24, 36]",0.06322383880615234
Spa-Francorchamps,"[24, 33]",0.06352390348911285
Spa-Francorchamps,"[24, 34]",0.06362860649824142
Spa-Francorchamps,"[24, 32]",0.06369173526763916
Spa-Francorchamps,"[13, 36]",0.06377456337213516
Spa-Francorchamps,"[12, 34]",0.06391746550798416
Spa-Francorchamps,"[8, 30]",0.06395423412322998
Spa-Francorchamps,"[11, 33]",0.06407023966312408
Spa-Francorchamps,"[10, 32]",0.06412641704082489
Spa-Francorchamps,"[13, 35]",0.06426822394132614
Spa-Francorchamps,"[9, 32]",0.06451577693223953
Spa-Francorchamps,"[24, 35]",0.0646795853972435
Spa-Francorchamps,"[11, 34]",0.06510999798774719
Spa-Francorchamps,"[10, 33]",0.06516896188259125
Spa-Francorchamps,"[8, 31]",0.06528527289628983
Spa-Francorchamps,"[12, 36]",0.06541655212640762
Spa-Francorchamps,"[9, 33]",0.0655582845211029
Spa-Francorchamps,"[12, 35]",0.0659102126955986
Spa-Francorchamps,"[10, 34]",0.06620869040489197
Spa-Francorchamps,"[9, 34]",0.0666266605257988
Spa-Francorchamps,"[11, 36]",0.06663770228624344
Spa-Francorchamps,"[8, 32]",0.06691732257604599
Spa-Francorchamps,"[11, 35]",0.06710273772478104
Spa-Francorchamps,"[25, 36]",0.0673736110329628
Spa-Francorchamps,"[25, 34]",0.06773526221513748
Spa-Francorchamps,"[10, 36]",0.06776504218578339
Spa-Francorchamps,"[25, 33]",0.06777248531579971
Spa-Francorchamps,"[8, 33]",0.06798847019672394
Spa-Francorchamps,"[9, 36]",0.06818301975727081
Spa-Francorchamps,"[10, 35]",0.06823007762432098
Spa-Francorchamps,"[9, 35]",0.06864804774522781
Spa-Francorchamps,"[25, 35]",0.06880905479192734
Spa-Francorchamps,"[8, 34]",0.06905683875083923
Spa-Francorchamps,"[26, 36]",0.07005970925092697
Spa-Francorchamps,"[26, 34]",0.07051771134138107
Spa-Francorchamps,"[8, 36]",0.07061319798231125
Spa-Francorchamps,"[8, 35]",0.07107822597026825
Spa-Francorchamps,"[26, 35]",0.07147233933210373
Spa-Francorchamps,"[27, 36]",0.0722709372639656
Spa-Francorchamps,"[27, 35]",0.07380273938179016
Spa-Francorchamps,"[28, 36]",0.07427641749382019
Silverstone,[17],-0.05738172307610512
Silverstone,[35],-0.056610193103551865
Silverstone,[34],-0.05611380562186241
Silverstone,[18],-0.05425494164228439
Silverstone,[33],-0.053891621530056
Silverstone,[19],-0.05190538614988327
Silverstone,[20],-0.050020236521959305
Silverstone,[21],-0.04831790179014206
Silverstone,[30],-0.04593333229422569
Silverstone,[22],-0.045262180268764496
Silverstone,[23],-0.04436248168349266
Silverstone,[29],-0.04386546090245247
Silverstone,[24],-0.04363393411040306
Silverstone,[25],-0.04312637075781822
Silverstone,[26],-0.04234364256262779
Silverstone,[28],-0.04226565361022949
Silverstone,[27],-0.04215022549033165
Silverstone,[32],-0.041476428508758545
Silverstone,[31],-0.03915874660015106
Silverstone,"[8, 17]",0.06160004436969757
Silverstone,"[9, 17]",0.0637512058019638
Silverstone,"[8, 18]",0.0667356550693512
Silverstone,"[10, 18]",0.0680404081940651
Silverstone,"[9, 18]",0.06888677179813385
Silverstone,"[8, 19]",0.06894875317811966
Silverstone,"[26, 34]",0.0705067366361618
Silverstone,"[8, 20]",0.07069745659828186
Silverstone,"[25, 33]",0.07082265615463257
Silverstone,"[11, 19]",0.07155241072177887
Silverstone,"[12, 20]",0.07156819850206375
Silverstone,"[27, 35]",0.07165335863828659
Silverstone,"[14, 22]",0.07217854261398315
Silverstone,"[13, 21]",0.07224754989147186
Silverstone,"[8, 21]",0.07226332277059555
Silverstone,"[10, 19]",0.07239879667758942
Silverstone,"[25, 34]",0.07267613708972931
Silverstone,"[15, 23]",0.07281758636236191
Silverstone,"[24, 33]",0.0730898529291153
Silverstone,"[9, 19]",0.07324516028165817
Silverstone,"[28, 36]",0.0735686868429184
Silverstone,"[16, 24]",0.07366802543401718
Silverstone,"[8, 34]",0.07385022193193436
Silverstone,"[22, 30]",0.07414275407791138
Silverstone,"[26, 35]",0.07426884025335312
Silverstone,"[17, 25]",0.07429366558790207
Silverstone,"[29, 37]",0.07462207227945328
Silverstone,"[8, 33]",0.07469479739665985
Silverstone,"[8, 35]",0.07475986331701279
Silverstone,"[21, 34]",0.07487951219081879
Silverstone,"[24, 34]",0.07494332641363144
Silverstone,"[9, 20]",0.07499388605356216
Silverstone,"[22, 34]",0.07501597702503204
Silverstone,"[23, 34]",0.0750652402639389
Silverstone,"[20, 34]",0.07510756701231003
Silverstone,"[17, 34]",0.07514714449644089
Silverstone,"[21, 33]",0.0751713216304779
Silverstone,"[14, 23]",0.07517428696155548
Silverstone,"[8, 22]",0.07518257945775986
Silverstone,"[12, 21]",0.0752793699502945
Silverstone,"[16, 34]",0.07528744637966156
Silverstone,"[17, 33]",0.07530248910188675
Silverstone,"[21, 29]",0.07530631124973297
Silverstone,"[22, 33]",0.07530777901411057
Silverstone,"[19, 34]",0.07533560693264008
Silverstone,"[23, 33]",0.07535703480243683
Silverstone,"[30, 38]",0.07536283880472183
Silverstone,"[20, 33]",0.07539937645196915
Silverstone,"[15, 34]",0.07542388886213303
Silverstone,"[16, 33]",0.07544278353452682
Silverstone,"[11, 20]",0.07544640451669693
Silverstone,"[18, 34]",0.0755598321557045
Silverstone,"[15, 33]",0.07557924091815948
Silverstone,"[19, 33]",0.07562742382287979
Silverstone,"[18, 26]",0.07564966380596161
Silverstone,"[14, 34]",0.075771763920784
Silverstone,"[15, 24]",0.07581333816051483
Silverstone,"[18, 33]",0.07585547864437103
Silverstone,"[14, 33]",0.07592708617448807
Silverstone,"[8, 23]",0.07603302597999573
Silverstone,"[19, 27]",0.07608521729707718
Silverstone,"[21, 30]",0.07615159451961517
Silverstone,"[10, 20]",0.07629279047250748
Silverstone,"[27, 36]",0.07633858174085617
Silverstone,"[20, 28]",0.07636632025241852
Silverstone,"[25, 35]",0.07643824815750122
Silverstone,"[16, 25]",0.07644277811050415
Silverstone,"[8, 36]",0.07644934952259064
Silverstone,"[21, 35]",0.07649633288383484
Silverstone,"[9, 21]",0.07655976712703705
Silverstone,"[24, 35]",0.07656014710664749
Silverstone,"[22, 35]",0.0766327828168869
Silverstone,"[23, 35]",0.07668206095695496
Silverstone,"[20, 35]",0.07672438770532608
Silverstone,"[8, 24]",0.07687962800264359
Silverstone,"[17, 35]",0.076900415122509
Silverstone,"[19, 35]",0.0769486054778099
Silverstone,"[16, 35]",0.07704071700572968
Silverstone,"[15, 35]",0.07717716693878174
Silverstone,"[17, 26]",0.07724582403898239
Silverstone,"[13, 22]",0.07731211185455322
Silverstone,"[18, 35]",0.07731311023235321
Silverstone,"[14, 35]",0.07752502709627151
Silverstone,"[8, 25]",0.07764554023742676
Silverstone,"[20, 29]",0.07767964899539948
Silverstone,"[10, 21]",0.07785865664482117
Silverstone,"[8, 30]",0.07808828353881836
Silverstone,"[14, 24]",0.07817001640796661
Silverstone,"[8, 37]",0.07823261618614197
Silverstone,"[28, 37]",0.07834772020578384
Silverstone,"[17, 30]",0.0784318596124649
Silverstone,"[15, 30]",0.07843571156263351
Silverstone,"[16, 30]",0.07843571156263351
Silverstone,"[18, 27]",0.07845855504274368
Silverstone,"[20, 30]",0.07852493971586227
Silverstone,"[15, 25]",0.07858806103467941
Silverstone,"[8, 26]",0.07858887314796448
Silverstone,"[14, 30]",0.07864328473806381
Silverstone,"[9, 34]",0.07869943231344223
Silverstone,"[19, 28]",0.07873965799808502
Silverstone,"[19, 30]",0.07875299453735352
Silverstone,"[14, 25]",0.07879947125911713
Silverstone,"[13, 34]",0.07889647781848907
Silverstone,"[26, 36]",0.0789540559053421
Silverstone,"[25, 36]",0.07897817343473434
Silverstone,"[18, 30]",0.07898103445768356
Silverstone,"[9, 33]",0.07901535928249359
Silverstone,"[21, 36]",0.07903624325990677
Silverstone,"[13, 33]",0.07905183732509613
Silverstone,"[24, 36]",0.07910005748271942
Silverstone,"[11, 21]",0.07915757596492767
Silverstone,"[22, 36]",0.07917270064353943
Silverstone,"[23, 36]",0.07922196388244629
Silverstone,"[20, 36]",0.07926046848297119
Silverstone,"[8, 29]",0.07933904230594635
Silverstone,"[8, 27]",0.07938892394304276
Silverstone,"[15, 26]",0.07939492911100388
Silverstone,"[16, 26]",0.07939492911100388
Silverstone,"[9, 22]",0.07947900891304016
Silverstone,"[17, 36]",0.07957678288221359
Silverstone,"[14, 26]",0.07960633188486099
Silverstone,"[19, 36]",0.07962498068809509
Silverstone,"[29, 38]",0.07965432107448578
Silverstone,"[16, 36]",0.07971708476543427
Silverstone,"[17, 29]",0.07973190397024155
Silverstone,"[16, 29]",0.07973572611808777
Silverstone,"[15, 29]",0.07973574101924896
Silverstone,"[9, 35]",0.0797634869813919
Silverstone,"[12, 34]",0.07983227074146271
Silverstone,"[15, 36]",0.07985354214906693
Silverstone,"[14, 29]",0.07994714379310608
Silverstone,"[18, 36]",0.0799894854426384
Silverstone,"[10, 34]",0.08002245426177979
Silverstone,"[8, 28]",0.08003454655408859
Silverstone,"[19, 29]",0.08005300164222717
Silverstone,"[17, 27]",0.08005467802286148
Silverstone,"[16, 27]",0.0800585076212883
Silverstone,"[15, 27]",0.0800585225224495
Silverstone,"[24, 32]",0.08006271719932556
Silverstone,"[12, 33]",0.08007481694221497
Silverstone,"[14, 36]",0.0801142081618309
Silverstone,"[8, 38]",0.08026912808418274
Silverstone,"[14, 27]",0.08026993274688721
Silverstone,"[18, 29]",0.08028105646371841
Silverstone,"[13, 23]",0.08030784875154495
Silverstone,"[9, 23]",0.08032944798469543
Silverstone,"[12, 22]",0.08034391701221466
Silverstone,"[10, 33]",0.08043617755174637
Silverstone,"[13, 35]",0.08056255429983139
Silverstone,"[17, 28]",0.08056385815143585
Silverstone,"[15, 28]",0.08056768774986267
Silverstone,"[16, 28]",0.08056768774986267
Silverstone,"[10, 22]",0.08077789843082428
Silverstone,"[14, 28]",0.08077909052371979
Silverstone,"[18, 28]",0.08111301064491272
Silverstone,"[27, 37]",0.08111760020256042
Silverstone,"[13, 24]",0.08115829527378082
Silverstone,"[9, 24]",0.08117988705635071
Silverstone,"[12, 23]",0.08119435608386993
Silverstone,"[12, 35]",0.08132718503475189
Silverstone,"[11, 34]",0.08144326508045197
Silverstone,"[26, 37]",0.0815877616405487
Silverstone,"[9, 36]",0.08159621059894562
Silverstone,"[25, 37]",0.08161188662052155
Silverstone,"[10, 35]",0.0816151574254036
Silverstone,"[10, 23]",0.08162833750247955
Silverstone,"[21, 37]",0.08166614174842834
Silverstone,"[24, 37]",0.08173379302024841
Silverstone,"[23, 31]",0.08173444867134094
Silverstone,"[13, 30]",0.08176802098751068
Silverstone,"[13, 25]",0.08178774267435074
Silverstone,"[9, 25]",0.08180549740791321
Silverstone,"[22, 37]",0.08180643618106842
Silverstone,"[23, 37]",0.08185568451881409
Silverstone,"[11, 33]",0.08185697346925735
Silverstone,"[20, 37]",0.08203066140413284
Silverstone,"[12, 24]",0.0820448026061058
Silverstone,"[11, 22]",0.08207681775093079
Silverstone,"[23, 32]",0.08232991397380829
Silverstone,"[9, 30]",0.0823354721069336
Silverstone,"[17, 37]",0.08234698325395584
Silverstone,"[19, 37]",0.08239516615867615
Silverstone,"[10, 24]",0.08247879147529602
Silverstone,"[16, 37]",0.08248727768659592
Silverstone,"[15, 37]",0.08253653347492218
